time,2001,4001,6007,7001,7002,8004,8005,8006,9002,10003,11001,11003,12001,12002,13007,13008,15006,15007,15012,15016,15025,16001,16004,18003,21006,21009,21022,23004,25001,27001,27003,27007,27021,27034,27041,27071,27080,28015,28018,28024,28067,28080,28085,33022,33034,33039,36006,38001,39002,39008,39010,39016,39021,39034,40003,42004,43007,43008,43009,44001
2006-10-01,225.11786,446.9061,535.36523,217.10187,217.28552,229.63742,376.839,270.57208,152.08908,118.21627,139.07092,186.14485,202.96901,184.59093,173.01059,239.43774,348.73062,623.39026,361.7272,522.5971,247.20235,446.6108,376.25998,724.23193,295.30045,169.72336,84.54616,178.39966,183.16713,186.75444,220.54541,215.20685,152.27838,246.05515,150.61244,133.5338,217.11235,70.39269,246.35416,64.203445,257.0246,184.39268,272.44165,55.841045,86.869576,53.345413,61.981834,52.193172,78.79515,108.70684,59.545048,116.992294,69.52025,112.771935,60.062927,112.34838,56.337708,120.09837,46.23696,150.80214
2006-10-02,220.67436,441.35168,531.80096,211.61719,213.97447,237.75882,378.4809,276.4306,169.32935,135.93292,153.63568,199.02148,206.19539,189.37987,179.62779,245.28781,349.028,620.5937,360.9034,517.44305,248.21587,444.63147,374.6534,721.4671,301.0038,173.78914,86.44826,183.53622,192.56464,187.0405,220.9546,217.66223,151.23384,248.9779,153.39761,138.12396,218.6404,69.20003,247.40617,63.352615,256.23193,182.63846,271.59015,57.097454,85.42561,52.458775,62.701023,52.564243,77.56705,107.43465,59.885315,116.068855,68.38881,111.39531,76.40302,114.07254,57.892418,119.26493,46.07099,152.19739
2006-10-03,219.34636,439.98444,528.8181,210.44783,214.06046,236.29248,378.04294,276.4517,168.06941,134.87971,153.25826,198.66861,204.4515,187.78448,177.81541,243.3228,346.21988,616.7358,357.7008,512.1216,245.71587,442.5041,372.74643,718.4416,301.92908,175.04555,88.933235,185.86421,193.69403,187.43024,219.72372,217.20226,150.23282,247.61356,153.14592,138.13559,217.31711,68.37779,250.73135,62.563763,255.72467,183.03659,271.06927,56.20566,84.50435,51.6295,61.843464,51.653988,77.56487,108.109505,58.901978,114.98441,67.410934,111.16556,75.42593,112.824196,56.55962,117.896095,44.998993,150.66245
2006-10-04,217.82137,436.4718,526.4687,208.6308,212.21552,233.57259,377.22943,274.75336,166.24669,133.75984,151.9815,196.98418,202.67975,186.16994,176.3692,241.71127,344.4727,615.09045,355.80646,509.44644,243.69386,441.0695,371.68356,717.24164,301.03317,175.00073,88.25465,186.42798,192.81003,186.75226,218.82047,217.16537,149.1571,247.58905,153.07866,139.35739,216.33057,67.30706,250.7074,61.496323,254.86304,182.7538,270.22327,55.087337,83.269455,50.50848,60.672382,50.34179,76.48029,107.13555,57.74689,113.85959,66.37414,109.920876,74.60358,111.793686,56.254253,116.58039,44.29255,152.49933
2006-10-05,219.63991,446.90726,537.4318,214.6492,216.77924,235.63446,393.36966,283.33313,167.53148,135.32967,152.9792,198.1607,205.5348,188.70575,177.87526,244.29488,351.5909,624.2251,366.20377,519.18054,246.49792,447.83075,377.4902,728.0095,307.4258,179.6056,91.45513,192.72414,200.34338,196.94025,230.19113,226.7663,156.324,258.07645,162.46959,146.48552,227.62517,70.86555,261.92548,64.31941,265.8692,187.72194,281.86053,57.640797,89.72529,53.666706,64.975044,53.17446,79.90811,111.22458,61.78366,121.42472,69.24442,112.462074,81.13344,117.77802,62.525547,123.62963,50.198555,164.40338
2006-10-06,230.20512,457.39044,542.59265,214.36949,218.85684,236.86676,394.64218,284.7902,170.56752,138.25044,153.74277,198.9565,205.89369,189.03961,178.9575,245.34908,352.64975,626.0921,366.88855,520.1708,246.65755,449.58615,379.16043,732.7035,308.96732,181.63922,95.0921,196.44653,202.23842,197.8763,233.39447,226.70576,159.13405,257.27774,161.71426,146.12375,230.99278,74.53296,267.2766,65.96616,272.24142,189.80278,288.5607,63.405766,92.98624,55.96839,67.81969,57.155212,81.80116,112.97962,66.74645,129.75421,69.46792,112.636116,97.471504,122.434044,65.87109,129.08159,53.574512,167.3742
2006-10-07,227.94577,456.1089,544.9422,213.22093,217.62225,235.24406,396.3719,284.58206,169.35281,136.38065,151.92964,197.16559,204.65012,187.69939,177.4833,244.32625,353.64328,628.653,368.12906,522.157,246.35393,449.123,379.12454,737.56885,306.7138,179.7172,93.7256,193.76839,199.83783,195.99084,231.04405,224.3567,157.53328,254.3641,159.58696,144.26949,228.46234,72.76255,265.06125,64.34139,270.15982,187.91603,286.37656,61.836674,91.24457,54.27708,66.103195,55.387608,79.9828,111.09017,65.19237,127.99627,67.668655,110.853935,95.795746,120.74666,64.09505,127.21974,52.192924,165.46342
2006-10-08,226.0339,452.3833,542.8192,210.4342,215.44751,233.688,395.94443,283.3206,168.01682,136.40907,151.21577,196.16399,204.61046,187.91324,179.27933,246.46397,353.74728,627.78705,366.90298,519.41846,247.85812,452.21326,382.09705,739.02094,310.62112,182.78006,95.912544,197.38278,202.49223,196.01488,230.57791,224.17918,158.4302,254.18335,159.38347,144.13478,228.04697,71.768555,267.30655,63.174698,271.99695,186.86235,288.4463,60.74906,90.00616,53.182396,64.92509,54.176437,79.60696,110.73271,64.09101,126.840454,67.194145,111.10468,95.51288,119.64991,65.60359,126.62346,54.057877,171.51022
2006-10-09,224.63307,448.6196,539.0083,208.01761,213.47577,231.74539,393.97977,281.27792,166.39467,134.92537,149.71817,194.49301,202.87508,186.30084,177.72893,244.57639,351.38376,624.6971,364.40756,514.61,245.7011,449.24646,379.4106,735.0584,308.43427,181.15659,94.66556,195.53769,200.83829,196.48785,231.833,223.58133,160.93643,252.84601,159.37651,143.5533,228.47397,72.89121,270.70755,66.72344,274.9524,188.55957,291.419,65.71478,91.13791,59.115448,70.750374,65.73871,82.36486,113.087074,80.22901,130.68025,71.55553,113.01804,96.368935,120.91472,66.54967,126.70387,54.650814,172.42097
2006-10-10,223.2561,444.6829,535.172,206.26956,212.07928,231.41075,393.3064,280.4089,166.68063,134.89304,151.1604,196.22408,203.91743,187.96405,181.41052,245.27133,350.34235,622.4401,363.1699,510.54553,245.55548,446.5682,377.07812,731.2942,307.6077,180.54022,94.12287,194.71136,201.26108,196.44223,230.8135,223.54506,160.30989,252.67859,158.97073,144.07635,227.38992,72.42476,271.47552,66.53471,274.03964,190.70062,290.45407,67.61657,90.78209,60.36324,70.99076,67.58013,84.54707,114.080376,83.11606,134.76924,72.865326,114.43488,100.66443,125.76316,67.63485,128.08359,56.06915,176.1563
2006-10-11,234.37698,448.60873,543.72943,213.86197,219.50636,243.3503,404.40643,290.6629,176.39754,149.37175,164.20058,211.58937,222.12738,205.99399,201.25905,268.1141,368.57065,641.5767,379.6433,528.45294,264.75845,459.1026,388.9244,747.0089,317.01733,188.32278,101.51571,201.24503,208.60475,204.49171,241.26848,232.0433,170.19684,262.95142,164.41734,149.04318,238.63826,79.42736,280.2408,74.791145,287.17987,193.18683,303.31635,71.93639,95.14968,78.40839,74.21267,72.958916,99.41715,123.07539,91.08287,147.15125,94.98988,127.57801,105.23499,132.12325,70.97771,134.97067,60.206696,179.70686
2006-10-12,231.90918,445.5302,541.43317,210.73897,217.06807,240.36378,402.28326,288.497,174.76459,147.93922,162.70572,209.26637,218.47812,202.68584,197.27321,263.45938,364.86066,636.8449,375.69263,521.5762,259.7179,455.0382,385.2548,741.3786,314.83188,187.51524,100.57079,199.61751,206.88852,203.54152,239.29619,230.33072,169.18756,260.58408,163.41974,147.99496,236.3155,78.67045,278.78937,74.03385,285.75955,191.66824,301.8901,71.11312,94.16449,77.281334,73.22381,72.02185,98.3618,122.12224,90.28415,146.16823,93.81581,126.47133,104.24053,131.15717,70.107056,134.01999,59.542282,178.67743
2006-10-13,230.23732,442.11075,537.4054,208.49597,215.33441,238.4292,400.3604,286.65927,173.48592,146.74142,161.47841,207.6721,216.45915,200.81712,195.24152,261.03525,361.71918,632.6427,372.13394,515.6275,257.01764,451.70493,382.3761,737.03815,312.98737,186.24313,99.790405,198.4478,205.64291,202.85799,237.80716,229.04305,168.38097,258.943,162.64471,147.12581,234.66385,78.14798,277.504,73.510796,284.56915,190.2225,300.69043,70.55963,93.44901,76.581245,72.52466,71.39966,97.623,121.40994,89.709496,145.40306,93.08681,125.686325,103.42064,130.38536,69.359726,133.215,58.922886,177.77771
2006-10-14,229.00598,439.1095,533.8736,206.59688,213.88782,236.79257,398.727,285.09814,172.39664,145.73123,160.41808,206.31348,214.76895,199.28516,193.7129,259.149,358.99374,628.97577,369.09366,510.42978,254.90112,448.87967,379.9396,733.5964,311.41345,185.09956,99.05725,197.40802,204.5344,201.99603,236.46715,227.8842,167.55304,257.58517,161.86073,146.27821,233.2514,77.525375,276.2993,72.897934,283.4167,188.9038,299.50537,69.98453,92.7221,75.896576,71.85896,70.77337,96.85486,120.62794,89.113914,144.65556,92.38031,124.899124,102.73413,129.68663,68.69151,132.4373,58.315723,176.90509
2006-10-15,228.17508,436.4269,530.756,205.144,212.77081,235.44176,397.45804,283.86633,171.4885,144.80673,159.49854,205.13614,213.41246,198.01802,192.41869,257.57324,356.61508,625.8049,366.47098,505.71652,253.18875,446.53488,377.91153,730.88165,310.0506,184.01733,98.30172,196.42949,203.5198,201.02843,235.17194,226.79224,166.56892,256.3807,160.84093,145.39505,231.93996,76.52117,274.88364,71.86626,282.0334,187.58858,298.07358,68.94125,91.51399,74.777466,70.70294,69.60925,95.59484,119.291756,88.037254,143.35771,91.2184,123.66014,101.52568,128.40173,67.25957,130.97621,56.979965,175.22433
2006-10-16,227.4316,433.81152,527.8807,203.8124,211.74602,234.14659,396.21384,282.6966,170.54652,143.84886,158.68922,203.9967,212.23146,197.00299,192.1272,256.2985,354.69113,623.6569,364.31335,502.2977,251.64522,444.82898,376.37952,730.50323,309.053,183.27739,97.63577,195.90953,203.83315,201.01886,235.13197,226.78316,166.53992,256.49918,161.1922,145.28278,231.6289,75.72104,274.8536,71.10129,281.59827,186.40724,297.67133,68.17947,90.609604,73.9763,69.81638,68.75586,94.71546,118.36208,87.25407,142.46867,90.38826,122.76796,100.642136,127.551865,66.52895,130.05278,56.38599,175.37158
2006-10-17,239.78786,438.38898,533.3112,211.02274,217.79108,237.53906,402.29465,287.4017,172.92302,145.4078,161.68602,207.40839,216.60716,202.22212,196.56403,260.1403,358.1415,628.3964,367.4427,506.47443,253.59598,451.43063,382.39517,738.1715,311.17102,184.9223,98.88488,199.7971,208.54094,201.89275,235.70288,229.44908,166.01602,260.532,160.97719,146.85225,232.58514,75.24782,274.09866,70.6138,280.86185,185.44626,296.91544,68.32364,91.86709,73.54044,71.00854,69.07665,94.26901,118.04575,87.053314,141.80891,89.84022,122.15359,101.92347,126.96568,68.25914,130.06825,58.37844,180.98186
2006-10-18,252.11314,452.94183,532.7398,210.50908,219.8669,240.4061,402.37717,289.72385,183.15663,150.43167,168.20569,213.78806,218.4685,204.79164,198.92091,259.44302,356.25812,625.4965,365.3368,502.01175,252.55469,449.35873,380.5776,735.6762,310.7407,185.36531,98.83672,203.19162,214.30965,209.13843,243.2041,236.65097,172.15784,266.95184,162.41995,151.42099,240.06198,79.04568,282.45398,72.124306,290.8246,192.56061,307.18927,68.93606,92.24529,76.64208,72.00973,70.045364,103.83123,128.88396,88.87231,153.93504,97.895935,131.96086,105.78978,138.4463,82.14285,148.65332,73.03516,196.5979
2006-10-19,254.59235,456.75555,534.438,212.56271,222.80775,251.10811,408.35648,297.1483,192.60997,163.2056,182.66522,228.52798,236.18657,222.90294,219.71786,281.31076,367.39877,633.05383,372.16028,508.29727,269.8508,457.6902,389.0893,744.5435,317.62854,191.68979,109.363945,204.37889,216.36714,213.4384,243.7696,238.98717,178.0308,267.54034,167.71631,155.64745,239.92613,85.5148,283.87607,81.38499,295.16965,196.72914,311.3233,78.95409,91.31342,100.44404,71.24638,72.92333,123.27317,146.66714,96.97724,185.32733,111.78191,148.81337,109.634384,167.8394,114.5501,179.6489,105.93919,231.99571
2006-10-20,260.9014,460.81058,536.9495,218.04393,231.21463,258.77505,416.31754,306.7946,200.06448,172.20439,190.692,236.42232,243.27052,230.45949,220.69296,280.90002,367.8049,631.9144,373.1961,505.47037,269.58026,457.12296,388.46353,743.0403,318.94278,196.87384,122.67199,204.32758,216.12083,212.66527,243.44168,237.43138,177.5789,265.91275,172.61719,156.10118,238.69807,85.87817,287.41003,81.705444,296.13113,197.13974,312.0672,78.63955,90.46328,100.899475,70.800995,72.8322,122.21579,145.48257,96.75132,184.40378,111.658806,147.39569,113.26846,169.2371,115.67747,179.95613,105.34774,235.00958
2006-10-21,263.46146,459.89905,535.734,214.3803,228.01094,255.86104,417.78674,306.6707,197.28535,172.35394,190.40588,235.03087,239.75232,226.79433,216.884,278.48575,368.18805,632.82733,373.33563,505.09836,267.70184,457.65878,389.39102,746.48126,322.078,198.70369,122.83259,213.69276,225.34291,218.28033,247.08606,243.41957,180.70691,272.43896,176.00333,160.80063,242.15143,87.236145,291.90707,84.38314,301.1539,198.72046,317.46497,78.167564,89.61035,100.92002,70.676094,72.3051,121.37792,144.87077,96.1307,185.8423,110.58113,146.28622,116.70148,169.64606,116.52207,180.75134,107.22608,235.35046
2006-10-22,262.3275,457.73462,533.3444,210.92824,225.18088,252.65619,415.96625,304.43793,195.65215,171.28719,188.9143,233.01215,236.29005,223.51465,213.91667,275.57764,365.77173,629.8877,370.89905,500.58807,264.89484,454.96658,386.7605,743.7197,321.345,197.88985,122.426125,213.54022,224.41228,220.42516,249.34947,244.62897,188.00233,272.51276,175.85611,160.85222,244.21712,96.87815,301.80472,99.224236,310.60135,208.59853,326.8881,88.62712,96.432274,110.738396,78.91013,81.93854,128.74066,151.39662,107.91412,196.48505,118.924034,153.88182,131.25551,181.33383,131.189,192.19879,121.24229,249.90302
2006-10-23,264.8638,461.80847,533.8496,210.9671,226.43372,252.67368,414.88873,303.7672,197.4622,176.33084,188.50917,233.19025,234.19666,221.4516,211.75989,273.3612,364.0234,628.6395,368.78772,498.54727,262.7542,453.8843,385.72372,744.6674,320.5592,197.35953,123.829254,212.19733,222.73135,219.60706,247.90552,242.86874,186.94849,270.4381,175.10585,159.87866,242.58926,96.37919,299.5273,98.23,308.994,207.3029,325.22504,93.99455,100.976166,112.34038,92.02363,93.68832,133.03886,155.7411,118.40419,205.33928,124.52032,158.17125,149.98877,196.4039,151.91998,208.56474,139.90558,273.74915
2006-10-24,265.9311,459.06583,534.1005,210.49533,226.41852,255.3711,416.07092,305.44934,203.71404,187.60008,196.59038,239.51956,240.0111,229.68526,217.64874,281.09332,371.62738,637.0706,374.65002,505.16898,268.9139,461.93713,393.89096,754.17786,320.7771,197.7413,124.0836,213.78229,222.63113,218.84456,246.75888,241.55974,185.91292,269.04218,174.55374,159.04688,241.3779,95.6612,297.62518,97.19776,307.40936,205.25633,323.61896,93.242676,100.25039,111.063934,90.99839,92.845085,132.01057,154.94063,117.84409,204.56316,123.488686,156.97353,148.30373,195.86037,150.81654,208.3724,136.50264,273.00424
2006-10-25,311.0396,483.10934,556.3281,225.35898,239.52364,267.2288,430.70703,318.42136,218.54745,205.21571,216.1392,257.80493,256.3028,247.22192,241.46738,302.75748,396.33823,665.5505,395.64117,533.3837,286.65643,487.3862,419.04462,780.4314,347.76102,222.72334,150.00214,226.1612,246.7022,248.43086,271.319,268.21338,204.1006,294.922,196.742,181.93942,264.33438,113.027725,315.028,106.07815,327.0714,214.68591,343.76068,95.00096,102.06921,114.396576,92.71235,94.778244,134.81563,158.31212,119.38673,205.82149,127.771996,161.41174,150.3459,198.22514,154.73651,210.85536,138.65033,278.28186
2006-10-26,312.13943,491.53238,555.7502,227.0854,242.21971,270.61584,433.02664,323.63016,220.90825,204.07733,217.57164,259.8258,254.28403,243.90224,234.45473,296.0701,392.45035,663.17285,392.25134,529.5409,280.68262,480.75644,412.1375,777.0376,345.30124,220.80476,146.46942,224.6085,241.6846,244.94405,267.06046,261.90698,201.74641,287.8009,194.82144,178.00385,260.00824,111.45146,311.24957,104.64564,324.4057,211.81923,341.03888,93.936554,101.350716,113.410355,91.56765,93.63391,133.16946,156.7701,118.33921,204.43704,126.259254,159.7324,149.1104,197.0288,153.24475,209.44885,137.00017,276.69238
2006-10-27,306.2282,490.32465,559.4609,224.89745,240.01726,268.0724,436.48602,324.44614,219.59332,206.04787,217.76675,259.0997,252.97063,242.81532,234.34715,297.12238,394.01233,666.40753,393.7076,531.5152,282.21964,483.6151,415.36615,782.4496,346.5365,223.02505,147.4931,227.75073,243.97508,244.76196,267.3701,262.86475,202.41454,290.11673,196.30052,178.45946,259.75876,112.48973,310.91315,103.80978,324.75082,209.92908,341.57266,93.55128,100.72199,112.57658,91.25041,93.02869,132.30989,156.08022,117.80696,204.08064,125.44807,158.69954,148.26485,196.26375,152.43164,208.84769,136.02925,276.54837
2006-10-28,303.9698,488.2482,558.6487,221.27994,238.77554,264.5402,434.9641,322.80896,219.9177,206.79037,216.47684,256.7144,249.9666,240.31807,233.00772,295.06842,392.77725,665.76666,393.22714,527.19586,280.1845,480.20874,411.74884,778.2032,344.35052,221.05179,145.98567,228.65678,242.11676,244.43944,266.9314,262.64322,201.26251,289.99948,195.08836,177.23865,259.65427,111.81835,309.14032,103.07545,323.22632,208.26558,339.98438,92.999825,100.079475,112.00151,90.69831,92.43832,131.71085,155.66924,117.256424,204.04968,124.902336,157.97217,147.77695,196.47406,153.0006,208.84288,136.782,278.169
2006-10-29,308.1462,492.9146,561.89624,221.79097,239.22974,265.3898,438.6743,324.9507,220.96884,208.45578,217.7529,258.04337,251.29971,241.82487,233.82841,296.34576,395.32114,669.8841,395.53262,529.7636,282.43555,481.92383,413.94943,781.04346,344.96283,220.99637,146.53345,229.69403,241.04794,243.52081,265.64386,261.46573,200.20874,288.4772,194.03557,176.0928,258.4326,111.04505,307.60367,102.32564,321.9005,206.80017,338.5945,92.3812,99.311356,111.27415,89.95069,91.72231,130.87907,154.88763,116.560074,203.2292,124.149315,157.11012,147.05235,195.66492,152.23158,208.01152,136.04819,277.2649
