date,discharge_vol_sim(m3/s),discharge_spec_sim(mm/d),precipitation_sim(mm/d),temperature_sim(degC),radiation_sim(W/m2),sun_duration_sim(h),wind_sim(m/s),rel_humidity_sim(%),pet_sim(mm/d),et_sim(mm/d),intercept_et_sim(mm/d),intercept_storage_sim(mm)
1981-04-10,0.532,1.59,0.0,12.87,236.03,10.81,0.86,0.63,2.55,2.45,0.0,0.0
1981-04-11,0.519,1.55,0.0,13.46,138.21,2.77,0.82,0.68,1.97,1.89,0.0,0.0
1981-04-12,0.502,1.5,0.15,14.84,199.2,7.0,0.97,0.69,2.59,2.49,0.04,0.08
1981-04-13,0.489,1.46,0.0,14.59,243.77,11.23,0.93,0.58,2.99,2.87,0.08,0.0
1981-04-14,0.475,1.42,0.0,14.17,230.39,10.06,1.16,0.65,2.88,2.75,0.0,0.0
1981-04-15,0.465,1.39,4.26,12.85,196.49,6.6,0.98,0.67,2.44,2.32,0.06,1.58
1981-04-16,0.455,1.36,0.0,11.42,242.88,10.92,1.68,0.57,3.11,3.07,1.58,0.0
1981-04-17,0.442,1.32,0.0,5.11,262.31,11.6,2.44,0.51,2.91,2.76,0.0,0.0
1981-04-18,0.432,1.29,0.0,1.58,205.48,7.57,1.88,0.55,2.03,1.91,0.0,0.0
1981-04-19,0.418,1.25,0.07,2.07,136.37,0.66,1.32,0.6,1.65,1.55,0.02,0.04
1981-04-20,0.408,1.22,0.18,5.15,175.85,3.71,1.18,0.62,1.98,1.84,0.09,0.11
1981-04-21,0.398,1.19,0.0,5.85,257.75,10.88,0.79,0.53,2.22,2.05,0.11,0.0
1981-04-22,0.385,1.15,0.0,6.5,268.78,11.9,0.92,0.56,2.38,2.15,0.0,0.0
1981-04-23,0.375,1.12,0.0,6.1,239.38,9.5,1.25,0.56,2.41,2.15,0.0,0.0
1981-04-24,0.365,1.09,0.0,6.24,193.94,4.53,1.42,0.61,2.3,2.01,0.0,0.0
1981-04-25,0.355,1.06,0.03,9.33,222.07,7.34,0.85,0.59,2.44,2.09,0.0,0.0
1981-04-26,0.351,1.05,7.3,6.02,177.59,5.32,2.09,0.73,1.93,1.64,0.05,1.79
1981-04-27,0.355,1.06,6.61,1.87,84.3,0.29,1.66,0.84,0.81,0.8,0.6,1.82
1981-04-28,0.381,1.14,9.53,3.0,76.51,0.43,1.66,0.85,0.72,0.72,0.53,1.86
1981-04-29,0.398,1.19,2.38,4.18,86.12,0.29,1.35,0.79,0.98,0.98,0.73,1.63
1981-04-30,0.368,1.1,0.74,8.78,188.56,3.42,1.55,0.68,2.46,2.45,1.65,0.53
1981-05-01,0.398,1.19,11.5,8.83,69.39,0.32,1.71,0.82,1.05,1.04,0.54,2.45
1981-05-02,0.505,1.51,9.21,4.47,94.85,0.31,0.99,0.84,0.9,0.89,0.67,2.45
1981-05-03,0.505,1.51,0.92,4.42,72.22,0.31,1.19,0.76,0.92,0.92,0.72,1.94
1981-05-04,0.435,1.3,4.83,4.18,131.72,2.12,2.08,0.79,1.49,1.49,1.14,2.13
1981-05-05,0.545,1.63,13.03,3.89,106.75,1.14,2.0,0.83,1.15,1.15,0.87,2.47
1981-05-06,0.686,2.05,0.45,7.18,139.33,3.13,1.14,0.76,1.55,1.55,1.18,1.47
1981-05-07,0.482,1.44,0.0,12.27,292.73,10.98,0.97,0.59,3.5,3.48,1.47,0.0
1981-05-08,0.422,1.26,0.02,13.95,217.71,6.07,1.14,0.62,3.26,3.16,0.0,0.0
1981-05-09,0.408,1.22,0.0,15.14,297.25,12.83,1.1,0.53,4.09,3.96,0.0,0.0
1981-05-10,0.395,1.18,0.0,17.28,237.2,8.54,1.61,0.47,4.78,4.63,0.0,0.0
1981-05-11,0.385,1.15,2.94,10.56,127.71,3.47,1.61,0.71,1.98,1.92,0.52,1.3
1981-05-12,0.378,1.13,2.81,9.81,204.88,4.84,0.78,0.73,2.22,2.18,1.41,1.49
1981-05-13,0.381,1.14,5.11,9.24,98.82,0.42,0.73,0.81,1.13,1.12,0.84,2.12
1981-05-14,0.375,1.12,0.14,11.38,159.42,2.31,0.93,0.72,2.16,2.16,1.6,0.61
1981-05-15,0.361,1.08,1.74,11.9,204.34,4.46,0.68,0.72,2.39,2.35,1.19,0.71
1981-05-16,0.355,1.06,2.42,11.94,228.43,7.25,1.0,0.69,2.79,2.74,1.4,0.99
1981-05-17,0.345,1.03,1.54,9.81,189.13,5.44,1.03,0.7,2.24,2.19,1.12,0.94
1981-05-18,0.335,1.0,0.0,13.54,302.0,13.13,0.65,0.56,3.31,3.19,0.94,0.0
1981-05-19,0.325,0.97,0.0,16.37,275.53,10.15,0.69,0.54,3.71,3.5,0.0,0.0
1981-05-20,0.315,0.94,0.0,17.49,234.16,6.92,0.67,0.57,3.5,3.26,0.0,0.0
1981-05-21,0.305,0.91,0.02,19.58,261.63,8.6,1.14,0.55,4.73,4.34,0.01,0.0
1981-05-22,0.308,0.92,9.11,11.0,76.85,1.42,1.29,0.81,1.08,1.0,0.28,2.33
1981-05-23,0.305,0.91,0.17,13.41,279.89,9.12,0.75,0.65,3.33,3.29,2.31,0.16
1981-05-24,0.325,0.97,11.32,11.55,121.06,1.38,0.91,0.78,1.6,1.59,1.19,2.19
1981-05-25,0.325,0.97,3.61,10.64,101.36,1.47,1.01,0.83,1.21,1.21,0.93,2.08
1981-05-26,0.418,1.25,14.2,7.96,69.15,0.32,0.73,0.86,0.65,0.65,0.49,2.48
1981-05-27,1.044,3.12,26.28,7.43,108.76,0.95,1.5,0.82,1.32,1.32,1.0,2.42
1981-05-28,1.305,3.9,3.52,10.93,245.54,7.26,1.13,0.67,3.03,3.03,2.31,1.63
1981-05-29,1.114,3.33,13.09,13.32,182.41,3.56,1.31,0.78,2.53,2.53,1.89,2.4
1981-05-30,1.138,3.4,1.73,16.2,272.53,8.71,0.73,0.68,3.55,3.55,2.5,1.03
1981-05-31,0.803,2.4,0.0,18.38,304.81,12.06,0.51,0.62,3.79,3.69,1.03,0.0
1981-06-01,0.556,1.66,0.01,20.18,303.27,11.66,0.8,0.6,4.63,4.48,0.0,0.0
1981-06-02,0.438,1.31,0.0,21.59,305.71,12.56,0.91,0.59,5.02,4.86,0.0,0.0
1981-06-03,0.412,1.23,3.98,19.39,168.67,1.32,1.34,0.71,3.5,3.41,0.94,1.51
1981-06-04,0.405,1.21,3.5,10.8,82.52,0.49,1.67,0.76,1.56,1.56,1.3,1.89
1981-06-05,0.395,1.18,0.04,14.28,309.98,11.69,0.66,0.62,3.62,3.56,1.9,0.01
1981-06-06,0.388,1.16,4.66,16.84,307.08,11.62,0.77,0.62,4.09,3.93,0.26,2.09
1981-06-07,0.381,1.14,4.8,18.26,280.29,9.46,0.68,0.65,3.91,3.89,2.93,1.82
1981-06-08,0.375,1.12,1.88,17.74,95.61,0.98,0.65,0.76,1.59,1.59,1.28,1.5
1981-06-09,0.375,1.12,5.87,18.5,226.21,5.95,0.82,0.72,3.39,3.36,2.34,2.1
1981-06-10,0.368,1.1,2.5,14.6,202.17,3.99,0.86,0.71,2.86,2.85,2.27,1.33
1981-06-11,0.358,1.07,0.0,18.14,327.75,13.14,0.73,0.63,4.36,4.23,1.33,0.0
1981-06-12,0.345,1.03,0.16,19.58,282.58,9.57,1.25,0.61,4.9,4.66,0.09,0.05
1981-06-13,0.335,1.0,0.45,16.92,208.67,3.08,0.82,0.68,3.33,3.15,0.24,0.2
1981-06-14,0.321,0.96,0.0,19.19,327.65,13.07,0.59,0.56,4.44,4.14,0.2,0.0
1981-06-15,0.311,0.93,0.0,21.34,333.33,13.93,0.66,0.54,4.96,4.52,0.0,0.0
1981-06-16,0.298,0.89,0.48,18.45,181.86,3.71,1.26,0.61,3.78,3.39,0.22,0.19
1981-06-17,0.288,0.86,1.27,11.84,130.54,1.19,1.28,0.65,2.4,2.15,0.35,0.81
1981-06-18,0.301,0.9,12.31,7.76,79.41,0.34,1.28,0.84,0.96,0.94,0.73,2.91
1981-06-19,0.305,0.91,0.82,8.65,129.88,0.42,0.63,0.73,1.55,1.55,1.2,1.97
1981-06-20,0.284,0.85,0.03,10.73,224.6,2.57,0.82,0.62,3.03,2.96,1.96,0.02
1981-06-21,0.291,0.87,8.26,9.27,72.2,0.35,0.72,0.82,0.82,0.76,0.07,2.71
1981-06-22,0.291,0.87,1.68,8.46,151.79,1.56,1.18,0.77,1.89,1.89,1.48,1.84
1981-06-23,0.278,0.83,0.0,12.23,143.8,1.87,1.62,0.71,2.49,2.46,1.8,0.05
1981-06-24,0.268,0.8,0.51,14.12,235.08,5.21,0.85,0.69,3.19,3.01,0.41,0.09
1981-06-25,0.264,0.79,8.19,15.04,260.08,8.22,0.8,0.68,3.38,3.21,0.95,2.45
1981-06-26,0.261,0.78,0.66,14.13,141.11,0.82,0.9,0.75,2.18,2.18,1.74,1.07
1981-06-27,0.251,0.75,0.0,17.38,297.53,10.39,1.05,0.6,4.53,4.28,1.07,0.0
1981-06-28,0.248,0.74,6.78,17.44,116.04,1.19,1.37,0.7,2.61,2.46,0.71,2.32
1981-06-29,0.264,0.79,9.01,11.61,167.13,3.12,2.41,0.67,3.17,3.14,2.46,2.73
1981-06-30,0.264,0.79,0.0,11.19,196.6,3.6,1.42,0.66,2.98,2.97,2.35,0.38
1981-07-01,0.248,0.74,0.0,15.06,321.61,12.17,0.97,0.58,4.28,4.03,0.38,0.0
1981-07-02,0.238,0.71,0.0,18.75,310.43,12.13,1.05,0.6,4.77,4.39,0.0,0.0
1981-07-03,0.338,1.01,21.84,14.68,78.51,0.84,1.36,0.81,1.4,1.39,1.07,2.87
1981-07-04,0.368,1.1,0.56,14.56,257.3,7.3,1.24,0.65,3.79,3.77,2.93,0.39
1981-07-05,0.271,0.81,0.0,16.64,283.8,9.56,0.69,0.61,3.82,3.62,0.39,0.0
1981-07-06,0.251,0.75,0.45,17.72,213.64,4.79,0.87,0.68,3.41,3.21,0.2,0.19
1981-07-07,0.244,0.73,0.0,19.02,314.28,12.79,0.65,0.62,4.23,3.93,0.19,0.0
1981-07-08,0.238,0.71,0.0,20.08,306.95,12.52,0.67,0.6,4.38,3.99,0.0,0.0
1981-07-09,0.231,0.69,0.26,20.97,280.95,10.02,1.13,0.6,4.97,4.44,0.15,0.07
1981-07-10,0.228,0.68,5.16,19.62,215.8,5.97,1.3,0.7,3.85,3.51,1.09,1.85
1981-07-11,0.338,1.01,27.99,18.49,155.85,0.52,1.46,0.77,3.03,2.98,2.28,3.0
1981-07-12,0.713,2.13,24.47,16.27,121.6,1.22,1.24,0.78,2.14,2.14,1.74,3.02
1981-07-13,1.268,3.79,14.41,14.87,100.08,0.44,1.08,0.81,1.61,1.61,1.3,2.96
1981-07-14,1.282,3.83,0.0,15.18,205.37,5.2,0.97,0.7,2.97,2.97,2.35,0.61
1981-07-15,0.86,2.57,0.05,16.94,156.81,1.53,0.98,0.68,2.86,2.8,0.64,0.01
1981-07-16,0.572,1.71,0.14,18.4,214.28,5.49,1.25,0.67,3.8,3.67,0.1,0.04
1981-07-17,0.405,1.21,3.17,16.35,141.44,1.57,1.17,0.76,2.43,2.37,0.68,1.43
1981-07-18,1.479,4.42,44.05,10.65,59.36,0.31,0.92,0.88,0.66,0.66,0.53,3.0
1981-07-19,3.213,9.6,24.4,9.47,64.3,0.3,1.87,0.82,1.08,1.08,0.9,3.02
1981-07-20,3.457,10.33,8.25,10.8,58.49,0.31,1.52,0.85,0.86,0.86,0.72,2.91
1981-07-21,2.302,6.88,6.08,14.37,121.01,1.19,1.42,0.79,2.02,2.02,1.63,2.69
1981-07-22,1.837,5.49,1.27,17.45,266.17,8.66,1.12,0.66,4.06,4.06,2.94,0.69
1981-07-23,1.439,4.3,10.48,14.14,97.01,0.99,1.28,0.81,1.56,1.56,1.09,2.78
1981-07-24,1.687,5.04,18.08,10.86,56.35,0.3,0.64,0.87,0.56,0.56,0.45,3.01
1981-07-25,2.54,7.59,18.09,10.19,112.74,1.43,1.24,0.83,1.4,1.4,1.11,2.99
1981-07-26,2.58,7.71,5.7,10.79,139.67,2.38,0.99,0.79,1.72,1.72,1.35,2.66
1981-07-27,2.055,6.14,4.79,11.85,85.99,0.7,1.32,0.84,1.22,1.22,0.99,2.61
1981-07-28,1.66,4.96,0.0,15.3,247.52,8.04,0.81,0.67,3.26,3.26,2.41,0.2
1981-07-29,1.195,3.57,0.0,17.63,303.67,13.08,0.77,0.62,3.94,3.83,0.2,0.0
1981-07-30,0.84,2.51,0.0,19.65,294.13,12.61,0.86,0.62,4.26,4.13,0.0,0.0
1981-07-31,0.609,1.82,0.0,21.37,204.89,5.38,0.73,0.67,3.52,3.4,0.0,0.0
1981-08-01,0.532,1.59,0.31,21.43,211.12,5.35,1.12,0.6,4.26,4.14,0.17,0.1
1981-08-02,0.512,1.53,0.0,19.63,181.65,3.32,1.03,0.67,3.4,3.29,0.1,0.0
1981-08-03,0.495,1.48,1.39,21.03,244.27,8.5,0.55,0.66,3.56,3.43,0.22,0.82
1981-08-04,0.475,1.42,0.03,21.02,285.05,12.51,0.8,0.63,4.19,4.05,0.83,0.01
1981-08-05,0.458,1.37,0.0,21.41,284.14,12.66,0.77,0.62,4.22,4.01,0.01,0.0
1981-08-06,0.448,1.34,7.36,21.83,265.89,11.37,0.65,0.62,3.94,3.75,0.7,2.34
1981-08-07,0.438,1.31,0.35,20.23,200.06,6.39,0.65,0.68,3.09,3.07,2.26,0.36
1981-08-08,0.472,1.41,14.86,19.47,217.54,6.77,0.93,0.71,3.41,3.29,1.1,2.71
1981-08-09,0.656,1.96,14.54,15.92,87.02,1.16,0.99,0.85,1.3,1.3,1.05,2.65
1981-08-10,0.643,1.92,0.62,14.71,99.45,0.57,1.23,0.79,1.72,1.72,1.4,1.5
1981-08-11,0.489,1.46,1.34,15.16,147.39,2.29,0.69,0.75,2.09,2.09,1.43,1.0
1981-08-12,0.462,1.38,2.5,17.0,172.48,3.51,1.04,0.72,2.8,2.76,1.07,1.48
1981-08-13,0.442,1.32,0.0,17.62,215.8,7.15,0.82,0.7,3.06,3.01,1.48,0.0
1981-08-14,0.428,1.28,0.0,17.84,260.86,11.51,0.66,0.65,3.25,3.13,0.0,0.0
1981-08-15,0.412,1.23,0.0,19.16,269.11,12.31,0.65,0.63,3.48,3.33,0.0,0.0
1981-08-16,0.398,1.19,2.56,20.19,226.38,8.8,1.3,0.69,3.77,3.6,0.09,1.49
1981-08-17,0.388,1.16,1.53,14.9,174.25,4.66,0.93,0.67,2.56,2.51,1.56,1.02
1981-08-18,0.375,1.12,0.0,14.34,263.02,11.52,0.81,0.63,3.02,2.9,1.02,0.0
1981-08-19,0.365,1.09,0.0,16.98,241.78,9.63,1.18,0.66,3.44,3.22,0.0,0.0
1981-08-20,0.365,1.09,8.6,15.92,121.13,1.87,1.92,0.66,2.86,2.65,0.08,2.59
1981-08-21,0.398,1.19,9.18,11.63,78.0,0.71,1.14,0.77,1.31,1.31,1.08,2.68
1981-08-22,0.398,1.19,0.0,13.41,221.2,8.19,1.27,0.67,2.9,2.89,2.26,0.42
1981-08-23,0.398,1.19,9.9,12.67,89.68,1.45,1.15,0.8,1.34,1.31,0.46,2.66
1981-08-24,0.422,1.26,0.05,11.84,180.41,4.56,0.5,0.71,1.93,1.93,1.47,1.22
1981-08-25,0.365,1.09,0.0,12.99,241.95,10.8,0.9,0.64,2.7,2.64,1.22,0.0
1981-08-26,0.351,1.05,0.01,14.34,226.08,8.12,0.72,0.62,2.78,2.64,0.0,0.0
1981-08-27,0.341,1.02,0.01,16.1,165.18,4.77,0.8,0.67,2.44,2.3,0.0,0.0
1981-08-28,0.328,0.98,0.0,15.13,223.35,9.07,0.72,0.65,2.67,2.51,0.0,0.0
1981-08-29,0.318,0.95,0.0,15.44,238.8,11.15,0.81,0.65,2.78,2.6,0.0,0.0
1981-08-30,0.308,0.92,0.0,15.88,229.04,10.58,0.86,0.67,2.74,2.53,0.0,0.0
1981-08-31,0.325,0.97,12.89,17.14,198.43,7.94,0.96,0.69,2.76,2.53,0.08,2.74
1981-09-01,0.997,2.98,49.02,13.84,36.82,0.2,1.03,0.88,0.6,0.6,0.51,2.41
1981-09-02,2.045,6.11,4.54,13.62,65.88,0.22,0.61,0.84,0.95,0.95,0.74,2.22
1981-09-03,1.519,4.54,0.01,14.02,125.48,0.9,1.12,0.72,2.22,2.22,1.74,0.49
1981-09-04,1.051,3.14,0.0,12.46,98.23,1.29,1.18,0.74,1.69,1.69,0.48,0.01
1981-09-05,0.713,2.13,0.0,12.58,132.58,4.36,0.58,0.76,1.5,1.46,0.01,0.0
